placename,year_month,year,month,common_name,n_detections,sampling_days,detection_rate
BCAM26,2024-11,2024,11,Human,8,31,0.25806451612903225
BCAM26,2024-11,2024,11,Human-Camera Trapper,2,31,0.06451612903225806
BCAM26,2024-11,2024,11,Mule Deer,1,31,0.03225806451612903
BCAM26,2024-11,2024,11,North American River Otter,1,31,0.03225806451612903
BCAM26,2024-11,2024,11,Northern Elephant Seal,0,31,0
BCAM26,2024-11,2024,11,Northern Raccoon,11,31,0.3548387096774194
BCAM26,2024-11,2024,11,Striped Skunk,0,31,0
BCAM26,2024-11,2024,11,Brush Rabbit,0,31,0
BCAM26,2024-11,2024,11,Californian Sea Lion,0,31,0
BCAM26,2024-11,2024,11,Elk,0,31,0
BCAM26,2024-11,2024,11,Black-tailed Jackrabbit,0,31,0
BCAM26,2024-11,2024,11,Human-Pedestrian,0,31,0
BCAM26,2025-01,2025,01,American Badger,0,32,0
BCAM26,2025-01,2025,01,Bobcat,0,32,0
BCAM26,2025-01,2025,01,Coyote,16,32,0.5
BCAM26,2025-01,2025,01,Domestic Cattle,0,32,0
BCAM26,2025-01,2025,01,Domestic Dog,0,32,0
BCAM26,2025-01,2025,01,Human,10,32,0.3125
BCAM26,2025-01,2025,01,Human-Camera Trapper,2,32,0.0625
BCAM26,2025-01,2025,01,Mule Deer,0,32,0
BCAM26,2025-01,2025,01,North American River Otter,0,32,0
BCAM26,2025-01,2025,01,Northern Elephant Seal,4,32,0.125
BCAM26,2025-01,2025,01,Northern Raccoon,1,32,0.03125
BCAM26,2025-01,2025,01,Striped Skunk,0,32,0
BCAM26,2025-01,2025,01,Brush Rabbit,0,32,0
BCAM26,2025-01,2025,01,Californian Sea Lion,0,32,0
BCAM26,2025-01,2025,01,Elk,0,32,0
BCAM26,2025-01,2025,01,Black-tailed Jackrabbit,0,32,0
BCAM26,2025-01,2025,01,Human-Pedestrian,0,32,0
BCAM26,2025-02,2025,02,American Badger,0,30,0
BCAM26,2025-02,2025,02,Bobcat,0,30,0
BCAM26,2025-02,2025,02,Coyote,4,30,0.13333333333333333
BCAM26,2025-02,2025,02,Domestic Cattle,0,30,0
BCAM26,2025-02,2025,02,Domestic Dog,0,30,0
BCAM26,2025-02,2025,02,Human,1,30,0.03333333333333333
BCAM26,2025-02,2025,02,Human-Camera Trapper,3,30,0.1
BCAM26,2025-02,2025,02,Mule Deer,0,30,0
BCAM26,2025-02,2025,02,North American River Otter,0,30,0
BCAM26,2025-02,2025,02,Northern Elephant Seal,3,30,0.1
BCAM26,2025-02,2025,02,Northern Raccoon,0,30,0
BCAM26,2025-02,2025,02,Striped Skunk,0,30,0
BCAM26,2025-02,2025,02,Brush Rabbit,0,30,0
BCAM26,2025-02,2025,02,Californian Sea Lion,0,30,0
BCAM26,2025-02,2025,02,Elk,0,30,0
BCAM26,2025-02,2025,02,Black-tailed Jackrabbit,0,30,0
BCAM26,2025-02,2025,02,Human-Pedestrian,0,30,0
BCAM26,2024-09,2024,09,American Badger,0,25,0
BCAM26,2024-09,2024,09,Bobcat,0,25,0
BCAM26,2024-09,2024,09,Coyote,0,25,0
BCAM26,2024-09,2024,09,Domestic Cattle,0,25,0
BCAM26,2024-09,2024,09,Domestic Dog,0,25,0
BCAM26,2024-09,2024,09,Human,3,25,0.12
BCAM26,2024-09,2024,09,Human-Camera Trapper,1,25,0.04
BCAM26,2024-09,2024,09,Mule Deer,3,25,0.12
BCAM26,2024-09,2024,09,North American River Otter,0,25,0
BCAM26,2024-09,2024,09,Northern Elephant Seal,0,25,0
BCAM26,2024-09,2024,09,Northern Raccoon,0,25,0
BCAM26,2024-09,2024,09,Striped Skunk,0,25,0
BCAM26,2024-09,2024,09,Brush Rabbit,0,25,0
BCAM26,2024-09,2024,09,Californian Sea Lion,0,25,0
BCAM26,2024-09,2024,09,Elk,2,25,0.08
BCAM26,2024-09,2024,09,Black-tailed Jackrabbit,0,25,0
BCAM26,2024-09,2024,09,Human-Pedestrian,0,25,0
BCAM26,2024-12,2024,12,American Badger,0,20,0
BCAM26,2024-12,2024,12,Bobcat,0,20,0
BCAM26,2024-12,2024,12,Coyote,0,20,0
BCAM26,2024-12,2024,12,Domestic Cattle,0,20,0
BCAM26,2024-12,2024,12,Domestic Dog,0,20,0
BCAM26,2024-12,2024,12,Human,5,20,0.25
BCAM26,2024-12,2024,12,Human-Camera Trapper,1,20,0.05
BCAM26,2024-12,2024,12,Mule Deer,0,20,0
BCAM26,2024-12,2024,12,North American River Otter,0,20,0
BCAM26,2024-12,2024,12,Northern Elephant Seal,6,20,0.3
BCAM26,2024-12,2024,12,Northern Raccoon,2,20,0.1
BCAM26,2024-12,2024,12,Striped Skunk,0,20,0
BCAM26,2024-12,2024,12,Brush Rabbit,0,20,0
BCAM26,2024-12,2024,12,Californian Sea Lion,0,20,0
BCAM26,2024-12,2024,12,Elk,0,20,0
BCAM26,2024-12,2024,12,Black-tailed Jackrabbit,0,20,0
BCAM26,2024-12,2024,12,Human-Pedestrian,0,20,0
BCAM26,2025-03,2025,03,American Badger,0,16,0
BCAM26,2025-03,2025,03,Bobcat,0,16,0
BCAM26,2025-03,2025,03,Coyote,0,16,0
BCAM26,2025-03,2025,03,Domestic Cattle,0,16,0
BCAM26,2025-03,2025,03,Domestic Dog,0,16,0
BCAM26,2025-03,2025,03,Human,0,16,0
BCAM26,2025-03,2025,03,Human-Camera Trapper,1,16,0.0625
BCAM26,2025-03,2025,03,Mule Deer,0,16,0
BCAM26,2025-03,2025,03,North American River Otter,0,16,0
BCAM26,2025-03,2025,03,Northern Elephant Seal,0,16,0
BCAM26,2025-03,2025,03,Northern Raccoon,0,16,0
BCAM26,2025-03,2025,03,Striped Skunk,0,16,0
BCAM26,2025-03,2025,03,Brush Rabbit,0,16,0
BCAM26,2025-03,2025,03,Californian Sea Lion,0,16,0
BCAM26,2025-03,2025,03,Elk,0,16,0
BCAM26,2025-03,2025,03,Black-tailed Jackrabbit,0,16,0
BCAM26,2025-03,2025,03,Human-Pedestrian,0,16,0
BCAM3,2024-04,2024,04,American Badger,1,31,0.03225806451612903
BCAM3,2024-04,2024,04,Bobcat,2,31,0.06451612903225806
BCAM3,2024-04,2024,04,Coyote,2,31,0.06451612903225806
BCAM3,2024-04,2024,04,Domestic Cattle,0,31,0
BCAM3,2024-04,2024,04,Domestic Dog,0,31,0
BCAM3,2024-04,2024,04,Human,3,31,0.0967741935483871
BCAM3,2024-04,2024,04,Human-Camera Trapper,1,31,0.03225806451612903
BCAM3,2024-04,2024,04,Mule Deer,0,31,0
BCAM3,2024-04,2024,04,North American River Otter,0,31,0
BCAM3,2024-04,2024,04,Northern Elephant Seal,17,31,0.5483870967741935
BCAM3,2024-04,2024,04,Northern Raccoon,5,31,0.16129032258064516
BCAM3,2024-04,2024,04,Striped Skunk,0,31,0
BCAM3,2024-04,2024,04,Brush Rabbit,0,31,0
BCAM3,2024-04,2024,04,Californian Sea Lion,0,31,0
BCAM3,2024-04,2024,04,Elk,0,31,0
BCAM3,2024-04,2024,04,Black-tailed Jackrabbit,0,31,0
BCAM3,2024-04,2024,04,Human-Pedestrian,0,31,0
BCAM3,2023-09,2023,09,American Badger,0,26,0
BCAM3,2023-09,2023,09,Bobcat,1,26,0.038461538461538464
BCAM3,2023-09,2023,09,Coyote,1,26,0.038461538461538464
BCAM3,2023-09,2023,09,Domestic Cattle,0,26,0
BCAM3,2023-09,2023,09,Domestic Dog,0,26,0
BCAM3,2023-09,2023,09,Human,11,26,0.4230769230769231
BCAM3,2023-09,2023,09,Human-Camera Trapper,3,26,0.11538461538461539
BCAM3,2023-09,2023,09,Mule Deer,14,26,0.5384615384615384
BCAM3,2023-09,2023,09,North American River Otter,0,26,0
BCAM3,2023-09,2023,09,Northern Elephant Seal,0,26,0
BCAM3,2023-09,2023,09,Northern Raccoon,17,26,0.6538461538461539
BCAM3,2023-09,2023,09,Striped Skunk,0,26,0
BCAM3,2023-09,2023,09,Brush Rabbit,29,26,1.1153846153846154
BCAM3,2023-09,2023,09,Californian Sea Lion,0,26,0
BCAM3,2023-09,2023,09,Elk,0,26,0
BCAM3,2023-09,2023,09,Black-tailed Jackrabbit,0,26,0
BCAM3,2023-09,2023,09,Human-Pedestrian,0,26,0
BCAM3,2023-10,2023,10,American Badger,0,31,0
BCAM3,2023-10,2023,10,Bobcat,1,31,0.03225806451612903
BCAM3,2023-10,2023,10,Coyote,6,31,0.1935483870967742
BCAM3,2023-10,2023,10,Domestic Cattle,0,31,0
BCAM3,2023-10,2023,10,Domestic Dog,0,31,0
BCAM3,2023-10,2023,10,Human,7,31,0.22580645161290322
BCAM3,2023-10,2023,10,Human-Camera Trapper,1,31,0.03225806451612903
BCAM3,2023-10,2023,10,Mule Deer,6,31,0.1935483870967742
BCAM3,2023-10,2023,10,North American River Otter,0,31,0
BCAM3,2023-10,2023,10,Northern Elephant Seal,0,31,0
BCAM3,2023-10,2023,10,Northern Raccoon,31,31,1
BCAM3,2023-10,2023,10,Striped Skunk,0,31,0
BCAM3,2023-10,2023,10,Brush Rabbit,7,31,0.22580645161290322
BCAM3,2023-10,2023,10,Californian Sea Lion,0,31,0
BCAM3,2023-10,2023,10,Elk,0,31,0
BCAM3,2023-10,2023,10,Black-tailed Jackrabbit,0,31,0
BCAM3,2023-10,2023,10,Human-Pedestrian,0,31,0
BCAM3,2023-11,2023,11,American Badger,0,31,0
BCAM3,2023-11,2023,11,Bobcat,2,31,0.06451612903225806
BCAM3,2023-11,2023,11,Coyote,6,31,0.1935483870967742
BCAM3,2023-11,2023,11,Domestic Cattle,0,31,0
BCAM3,2023-11,2023,11,Domestic Dog,0,31,0
BCAM3,2023-11,2023,11,Human,6,31,0.1935483870967742
BCAM3,2023-11,2023,11,Human-Camera Trapper,2,31,0.06451612903225806
BCAM3,2023-11,2023,11,Mule Deer,0,31,0
BCAM3,2023-11,2023,11,North American River Otter,0,31,0
BCAM3,2023-11,2023,11,Northern Elephant Seal,0,31,0
BCAM3,2023-11,2023,11,Northern Raccoon,49,31,1.5806451612903225
BCAM3,2023-11,2023,11,Striped Skunk,0,31,0
BCAM3,2023-11,2023,11,Brush Rabbit,21,31,0.6774193548387096
BCAM3,2023-11,2023,11,Californian Sea Lion,0,31,0
BCAM3,2023-11,2023,11,Elk,0,31,0
BCAM3,2023-11,2023,11,Black-tailed Jackrabbit,0,31,0
BCAM3,2023-11,2023,11,Human-Pedestrian,0,31,0
BCAM3,2024-05,2024,05,American Badger,0,25,0
BCAM3,2024-05,2024,05,Bobcat,3,25,0.12
BCAM3,2024-05,2024,05,Coyote,1,25,0.04
BCAM3,2024-05,2024,05,Domestic Cattle,0,25,0
BCAM3,2024-05,2024,05,Domestic Dog,0,25,0
BCAM3,2024-05,2024,05,Human,23,25,0.92
BCAM3,2024-05,2024,05,Human-Camera Trapper,2,25,0.08
BCAM3,2024-05,2024,05,Mule Deer,1,25,0.04
BCAM3,2024-05,2024,05,North American River Otter,0,25,0
BCAM3,2024-05,2024,05,Northern Elephant Seal,0,25,0
BCAM3,2024-05,2024,05,Northern Raccoon,17,25,0.68
BCAM3,2024-05,2024,05,Striped Skunk,0,25,0
BCAM3,2024-05,2024,05,Brush Rabbit,0,25,0
BCAM3,2024-05,2024,05,Californian Sea Lion,0,25,0
BCAM3,2024-05,2024,05,Elk,0,25,0
BCAM3,2024-05,2024,05,Black-tailed Jackrabbit,0,25,0
BCAM3,2024-05,2024,05,Human-Pedestrian,0,25,0
BCAM3,2024-07,2024,07,American Badger,0,31,0
BCAM3,2024-07,2024,07,Bobcat,1,31,0.03225806451612903
BCAM3,2024-07,2024,07,Coyote,1,31,0.03225806451612903
BCAM3,2024-07,2024,07,Domestic Cattle,0,31,0
BCAM3,2024-07,2024,07,Domestic Dog,0,31,0
BCAM3,2024-07,2024,07,Human,12,31,0.3870967741935484
BCAM3,2024-07,2024,07,Human-Camera Trapper,0,31,0
BCAM3,2024-07,2024,07,Mule Deer,14,31,0.45161290322580644
BCAM3,2024-07,2024,07,North American River Otter,0,31,0
BCAM3,2024-07,2024,07,Northern Elephant Seal,0,31,0
BCAM3,2024-07,2024,07,Northern Raccoon,29,31,0.9354838709677419
BCAM3,2024-07,2024,07,Striped Skunk,0,31,0
BCAM3,2024-07,2024,07,Brush Rabbit,0,31,0
BCAM3,2024-07,2024,07,Californian Sea Lion,0,31,0
BCAM3,2024-07,2024,07,Elk,0,31,0
BCAM3,2024-07,2024,07,Black-tailed Jackrabbit,0,31,0
BCAM3,2024-07,2024,07,Human-Pedestrian,0,31,0
BCAM3,2024-08,2024,08,American Badger,0,22,0
BCAM3,2024-08,2024,08,Bobcat,1,22,0.045454545454545456
BCAM3,2024-08,2024,08,Coyote,0,22,0
BCAM3,2024-08,2024,08,Domestic Cattle,0,22,0
BCAM3,2024-08,2024,08,Domestic Dog,0,22,0
BCAM3,2024-08,2024,08,Human,2,22,0.09090909090909091
BCAM3,2024-08,2024,08,Human-Camera Trapper,2,22,0.09090909090909091
BCAM3,2024-08,2024,08,Mule Deer,3,22,0.13636363636363635
BCAM3,2024-08,2024,08,North American River Otter,0,22,0
BCAM3,2024-08,2024,08,Northern Elephant Seal,0,22,0
BCAM3,2024-08,2024,08,Northern Raccoon,4,22,0.18181818181818182
BCAM3,2024-08,2024,08,Striped Skunk,0,22,0
BCAM3,2024-08,2024,08,Brush Rabbit,0,22,0
BCAM3,2024-08,2024,08,Californian Sea Lion,0,22,0
BCAM3,2024-08,2024,08,Elk,0,22,0
BCAM3,2024-08,2024,08,Black-tailed Jackrabbit,0,22,0
BCAM3,2024-08,2024,08,Human-Pedestrian,0,22,0
BCAM3,2024-10,2024,10,American Badger,0,32,0
BCAM3,2024-10,2024,10,Bobcat,1,32,0.03125
BCAM3,2024-10,2024,10,Coyote,0,32,0
BCAM3,2024-10,2024,10,Domestic Cattle,0,32,0
BCAM3,2024-10,2024,10,Domestic Dog,0,32,0
BCAM3,2024-10,2024,10,Human,4,32,0.125
BCAM3,2024-10,2024,10,Human-Camera Trapper,2,32,0.0625
BCAM3,2024-10,2024,10,Mule Deer,14,32,0.4375
BCAM3,2024-10,2024,10,North American River Otter,1,32,0.03125
BCAM3,2024-10,2024,10,Northern Elephant Seal,0,32,0
BCAM3,2024-10,2024,10,Northern Raccoon,26,32,0.8125
BCAM3,2024-10,2024,10,Striped Skunk,0,32,0
BCAM3,2024-10,2024,10,Brush Rabbit,0,32,0
BCAM3,2024-10,2024,10,Californian Sea Lion,0,32,0
BCAM3,2024-10,2024,10,Elk,0,32,0
BCAM3,2024-10,2024,10,Black-tailed Jackrabbit,0,32,0
BCAM3,2024-10,2024,10,Human-Pedestrian,0,32,0
BCAM3,2024-11,2024,11,American Badger,0,31,0
BCAM3,2024-11,2024,11,Bobcat,1,31,0.03225806451612903
BCAM3,2024-11,2024,11,Coyote,5,31,0.16129032258064516
BCAM3,2024-11,2024,11,Domestic Cattle,0,31,0
BCAM3,2024-11,2024,11,Domestic Dog,0,31,0
BCAM3,2024-11,2024,11,Human,8,31,0.25806451612903225
BCAM3,2024-11,2024,11,Human-Camera Trapper,2,31,0.06451612903225806
BCAM3,2024-11,2024,11,Mule Deer,10,31,0.3225806451612903
BCAM3,2024-11,2024,11,North American River Otter,1,31,0.03225806451612903
BCAM3,2024-11,2024,11,Northern Elephant Seal,0,31,0
BCAM3,2024-11,2024,11,Northern Raccoon,34,31,1.096774193548387
BCAM3,2024-11,2024,11,Striped Skunk,0,31,0
BCAM3,2024-11,2024,11,Brush Rabbit,0,31,0
BCAM3,2024-11,2024,11,Californian Sea Lion,0,31,0
BCAM3,2024-11,2024,11,Elk,0,31,0
BCAM3,2024-11,2024,11,Black-tailed Jackrabbit,0,31,0
BCAM3,2024-11,2024,11,Human-Pedestrian,0,31,0
BCAM3,2023-12,2023,12,American Badger,0,21,0
BCAM3,2023-12,2023,12,Bobcat,0,21,0
BCAM3,2023-12,2023,12,Coyote,7,21,0.3333333333333333
BCAM3,2023-12,2023,12,Domestic Cattle,0,21,0
BCAM3,2023-12,2023,12,Domestic Dog,0,21,0
BCAM3,2023-12,2023,12,Human,4,21,0.19047619047619047
BCAM3,2023-12,2023,12,Human-Camera Trapper,0,21,0
BCAM3,2023-12,2023,12,Mule Deer,1,21,0.047619047619047616
BCAM3,2023-12,2023,12,North American River Otter,0,21,0
BCAM3,2023-12,2023,12,Northern Elephant Seal,0,21,0
BCAM3,2023-12,2023,12,Northern Raccoon,20,21,0.9523809523809523
BCAM3,2023-12,2023,12,Striped Skunk,0,21,0
BCAM3,2023-12,2023,12,Brush Rabbit,18,21,0.8571428571428571
BCAM3,2023-12,2023,12,Californian Sea Lion,0,21,0
BCAM3,2023-12,2023,12,Elk,0,21,0
BCAM3,2023-12,2023,12,Black-tailed Jackrabbit,0,21,0
BCAM3,2023-12,2023,12,Human-Pedestrian,0,21,0
BCAM3,2024-01,2024,01,American Badger,0,20,0
BCAM3,2024-01,2024,01,Bobcat,0,20,0
BCAM3,2024-01,2024,01,Coyote,1,20,0.05
BCAM3,2024-01,2024,01,Domestic Cattle,0,20,0
BCAM3,2024-01,2024,01,Domestic Dog,0,20,0
BCAM3,2024-01,2024,01,Human,0,20,0
BCAM3,2024-01,2024,01,Human-Camera Trapper,3,20,0.15
BCAM3,2024-01,2024,01,Mule Deer,0,20,0
BCAM3,2024-01,2024,01,North American River Otter,0,20,0
BCAM3,2024-01,2024,01,Northern Elephant Seal,0,20,0
BCAM3,2024-01,2024,01,Northern Raccoon,0,20,0
BCAM3,2024-01,2024,01,Striped Skunk,0,20,0
BCAM3,2024-01,2024,01,Brush Rabbit,8,20,0.4
BCAM3,2024-01,2024,01,Californian Sea Lion,0,20,0
BCAM3,2024-01,2024,01,Elk,0,20,0
BCAM3,2024-01,2024,01,Black-tailed Jackrabbit,0,20,0
BCAM3,2024-01,2024,01,Human-Pedestrian,0,20,0
BCAM3,2024-02,2024,02,American Badger,0,30,0
BCAM3,2024-02,2024,02,Bobcat,0,30,0
BCAM3,2024-02,2024,02,Coyote,5,30,0.16666666666666666
BCAM3,2024-02,2024,02,Domestic Cattle,0,30,0
BCAM3,2024-02,2024,02,Domestic Dog,0,30,0
BCAM3,2024-02,2024,02,Human,0,30,0
BCAM3,2024-02,2024,02,Human-Camera Trapper,1,30,0.03333333333333333
BCAM3,2024-02,2024,02,Mule Deer,0,30,0
BCAM3,2024-02,2024,02,North American River Otter,0,30,0
BCAM3,2024-02,2024,02,Northern Elephant Seal,51,30,1.7
BCAM3,2024-02,2024,02,Northern Raccoon,0,30,0
BCAM3,2024-02,2024,02,Striped Skunk,0,30,0
BCAM3,2024-02,2024,02,Brush Rabbit,1,30,0.03333333333333333
BCAM3,2024-02,2024,02,Californian Sea Lion,0,30,0
BCAM3,2024-02,2024,02,Elk,0,30,0
BCAM3,2024-02,2024,02,Black-tailed Jackrabbit,0,30,0
BCAM3,2024-02,2024,02,Human-Pedestrian,0,30,0
BCAM3,2023-01,2023,01,American Badger,0,32,0
BCAM3,2023-01,2023,01,Bobcat,0,32,0
BCAM3,2023-01,2023,01,Coyote,1,32,0.03125
BCAM3,2023-01,2023,01,Domestic Cattle,0,32,0
BCAM3,2023-01,2023,01,Domestic Dog,0,32,0
BCAM3,2023-01,2023,01,Human,2,32,0.0625
BCAM3,2023-01,2023,01,Human-Camera Trapper,0,32,0
BCAM3,2023-01,2023,01,Mule Deer,1,32,0.03125
BCAM3,2023-01,2023,01,North American River Otter,0,32,0
BCAM3,2023-01,2023,01,Northern Elephant Seal,72,32,2.25
BCAM3,2023-01,2023,01,Northern Raccoon,0,32,0
BCAM3,2023-01,2023,01,Striped Skunk,0,32,0
BCAM3,2023-01,2023,01,Brush Rabbit,0,32,0
BCAM3,2023-01,2023,01,Californian Sea Lion,0,32,0
BCAM3,2023-01,2023,01,Elk,0,32,0
BCAM3,2023-01,2023,01,Black-tailed Jackrabbit,0,32,0
BCAM3,2023-01,2023,01,Human-Pedestrian,0,32,0
BCAM3,2023-02,2023,02,American Badger,0,27,0
BCAM3,2023-02,2023,02,Bobcat,0,27,0
BCAM3,2023-02,2023,02,Coyote,4,27,0.14814814814814814
BCAM3,2023-02,2023,02,Domestic Cattle,0,27,0
BCAM3,2023-02,2023,02,Domestic Dog,0,27,0
BCAM3,2023-02,2023,02,Human,1,27,0.037037037037037035
BCAM3,2023-02,2023,02,Human-Camera Trapper,0,27,0
BCAM3,2023-02,2023,02,Mule Deer,0,27,0
BCAM3,2023-02,2023,02,North American River Otter,0,27,0
BCAM3,2023-02,2023,02,Northern Elephant Seal,68,27,2.5185185185185186
BCAM3,2023-02,2023,02,Northern Raccoon,0,27,0
BCAM3,2023-02,2023,02,Striped Skunk,0,27,0
BCAM3,2023-02,2023,02,Brush Rabbit,0,27,0
BCAM3,2023-02,2023,02,Californian Sea Lion,0,27,0
BCAM3,2023-02,2023,02,Elk,0,27,0
BCAM3,2023-02,2023,02,Black-tailed Jackrabbit,0,27,0
BCAM3,2023-02,2023,02,Human-Pedestrian,0,27,0
BCAM3,2024-03,2024,03,American Badger,0,28,0
BCAM3,2024-03,2024,03,Bobcat,0,28,0
BCAM3,2024-03,2024,03,Coyote,3,28,0.10714285714285714
BCAM3,2024-03,2024,03,Domestic Cattle,0,28,0
BCAM3,2024-03,2024,03,Domestic Dog,0,28,0
BCAM3,2024-03,2024,03,Human,0,28,0
BCAM3,2024-03,2024,03,Human-Camera Trapper,1,28,0.03571428571428571
BCAM3,2024-03,2024,03,Mule Deer,0,28,0
BCAM3,2024-03,2024,03,North American River Otter,0,28,0
BCAM3,2024-03,2024,03,Northern Elephant Seal,86,28,3.0714285714285716
BCAM3,2024-03,2024,03,Northern Raccoon,0,28,0
BCAM3,2024-03,2024,03,Striped Skunk,0,28,0
BCAM3,2024-03,2024,03,Brush Rabbit,0,28,0
BCAM3,2024-03,2024,03,Californian Sea Lion,0,28,0
BCAM3,2024-03,2024,03,Elk,0,28,0
BCAM3,2024-03,2024,03,Black-tailed Jackrabbit,0,28,0
BCAM3,2024-03,2024,03,Human-Pedestrian,0,28,0
BCAM3,2024-06,2024,06,American Badger,0,31,0
BCAM3,2024-06,2024,06,Bobcat,0,31,0
BCAM3,2024-06,2024,06,Coyote,1,31,0.03225806451612903
BCAM3,2024-06,2024,06,Domestic Cattle,0,31,0
BCAM3,2024-06,2024,06,Domestic Dog,0,31,0
BCAM3,2024-06,2024,06,Human,25,31,0.8064516129032258
BCAM3,2024-06,2024,06,Human-Camera Trapper,3,31,0.0967741935483871
BCAM3,2024-06,2024,06,Mule Deer,1,31,0.03225806451612903
BCAM3,2024-06,2024,06,North American River Otter,0,31,0
BCAM3,2024-06,2024,06,Northern Elephant Seal,0,31,0
BCAM3,2024-06,2024,06,Northern Raccoon,22,31,0.7096774193548387
BCAM3,2024-06,2024,06,Striped Skunk,0,31,0
BCAM3,2024-06,2024,06,Brush Rabbit,0,31,0
BCAM3,2024-06,2024,06,Californian Sea Lion,0,31,0
BCAM3,2024-06,2024,06,Elk,0,31,0
BCAM3,2024-06,2024,06,Black-tailed Jackrabbit,0,31,0
BCAM3,2024-06,2024,06,Human-Pedestrian,1,31,0.03225806451612903
BCAM3,2024-09,2024,09,American Badger,0,25,0
BCAM3,2024-09,2024,09,Bobcat,0,25,0
BCAM3,2024-09,2024,09,Coyote,3,25,0.12
BCAM3,2024-09,2024,09,Domestic Cattle,0,25,0
BCAM3,2024-09,2024,09,Domestic Dog,0,25,0
BCAM3,2024-09,2024,09,Human,4,25,0.16
BCAM3,2024-09,2024,09,Human-Camera Trapper,1,25,0.04
BCAM3,2024-09,2024,09,Mule Deer,16,25,0.64
BCAM3,2024-09,2024,09,North American River Otter,0,25,0
BCAM3,2024-09,2024,09,Northern Elephant Seal,0,25,0
BCAM3,2024-09,2024,09,Northern Raccoon,6,25,0.24
BCAM3,2024-09,2024,09,Striped Skunk,0,25,0
BCAM3,2024-09,2024,09,Brush Rabbit,0,25,0
BCAM3,2024-09,2024,09,Californian Sea Lion,0,25,0
BCAM3,2024-09,2024,09,Elk,0,25,0
BCAM3,2024-09,2024,09,Black-tailed Jackrabbit,0,25,0
BCAM3,2024-09,2024,09,Human-Pedestrian,0,25,0
BCAM3,2024-12,2024,12,American Badger,0,32,0
BCAM3,2024-12,2024,12,Bobcat,0,32,0
BCAM3,2024-12,2024,12,Coyote,4,32,0.125
BCAM3,2024-12,2024,12,Domestic Cattle,0,32,0
BCAM3,2024-12,2024,12,Domestic Dog,0,32,0
BCAM3,2024-12,2024,12,Human,4,32,0.125
BCAM3,2024-12,2024,12,Human-Camera Trapper,2,32,0.0625
BCAM3,2024-12,2024,12,Mule Deer,3,32,0.09375
BCAM3,2024-12,2024,12,North American River Otter,0,32,0
BCAM3,2024-12,2024,12,Northern Elephant Seal,3,32,0.09375
BCAM3,2024-12,2024,12,Northern Raccoon,21,32,0.65625
BCAM3,2024-12,2024,12,Striped Skunk,0,32,0
BCAM3,2024-12,2024,12,Brush Rabbit,0,32,0
BCAM3,2024-12,2024,12,Californian Sea Lion,0,32,0
BCAM3,2024-12,2024,12,Elk,0,32,0
BCAM3,2024-12,2024,12,Black-tailed Jackrabbit,0,32,0
BCAM3,2024-12,2024,12,Human-Pedestrian,0,32,0
BCAM3,2025-01,2025,01,American Badger,0,32,0
BCAM3,2025-01,2025,01,Bobcat,0,32,0
BCAM3,2025-01,2025,01,Coyote,14,32,0.4375
BCAM3,2025-01,2025,01,Domestic Cattle,0,32,0
BCAM3,2025-01,2025,01,Domestic Dog,0,32,0
BCAM3,2025-01,2025,01,Human,1,32,0.03125
BCAM3,2025-01,2025,01,Human-Camera Trapper,2,32,0.0625
BCAM3,2025-01,2025,01,Mule Deer,0,32,0
BCAM3,2025-01,2025,01,North American River Otter,0,32,0
BCAM3,2025-01,2025,01,Northern Elephant Seal,0,32,0
BCAM3,2025-01,2025,01,Northern Raccoon,1,32,0.03125
BCAM3,2025-01,2025,01,Striped Skunk,0,32,0
BCAM3,2025-01,2025,01,Brush Rabbit,0,32,0
BCAM3,2025-01,2025,01,Californian Sea Lion,0,32,0
BCAM3,2025-01,2025,01,Elk,0,32,0
BCAM3,2025-01,2025,01,Black-tailed Jackrabbit,0,32,0
BCAM3,2025-01,2025,01,Human-Pedestrian,0,32,0
BCAM3,2025-02,2025,02,American Badger,0,30,0
BCAM3,2025-02,2025,02,Bobcat,0,30,0
BCAM3,2025-02,2025,02,Coyote,5,30,0.16666666666666666
BCAM3,2025-02,2025,02,Domestic Cattle,0,30,0
BCAM3,2025-02,2025,02,Domestic Dog,0,30,0
BCAM3,2025-02,2025,02,Human,0,30,0
BCAM3,2025-02,2025,02,Human-Camera Trapper,3,30,0.1
BCAM3,2025-02,2025,02,Mule Deer,0,30,0
BCAM3,2025-02,2025,02,North American River Otter,0,30,0
BCAM3,2025-02,2025,02,Northern Elephant Seal,4,30,0.13333333333333333
BCAM3,2025-02,2025,02,Northern Raccoon,1,30,0.03333333333333333
BCAM3,2025-02,2025,02,Striped Skunk,0,30,0
BCAM3,2025-02,2025,02,Brush Rabbit,0,30,0
BCAM3,2025-02,2025,02,Californian Sea Lion,0,30,0
BCAM3,2025-02,2025,02,Elk,0,30,0
BCAM3,2025-02,2025,02,Black-tailed Jackrabbit,0,30,0
BCAM3,2025-02,2025,02,Human-Pedestrian,0,30,0
BCAM3,2022-12,2022,12,American Badger,0,11,0
BCAM3,2022-12,2022,12,Bobcat,0,11,0
BCAM3,2022-12,2022,12,Coyote,0,11,0
BCAM3,2022-12,2022,12,Domestic Cattle,0,11,0
BCAM3,2022-12,2022,12,Domestic Dog,0,11,0
BCAM3,2022-12,2022,12,Human,2,11,0.18181818181818182
BCAM3,2022-12,2022,12,Human-Camera Trapper,1,11,0.09090909090909091
